Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
MinLa = new java.util.Random(),Chrome 114.0.0.0,,,2023-06-21 09:06:19,2023-06-21 09:06:19,0.002s,PASSED
MinimumLA = MinLa.nextInt(9000) + 1000,Chrome 114.0.0.0,,,2023-06-21 09:06:19,2023-06-21 09:06:19,0.000s,PASSED
MaxLa = new java.util.Random(),Chrome 114.0.0.0,,,2023-06-21 09:06:19,2023-06-21 09:06:19,0.000s,PASSED
MaximumLA = MaxLa.nextInt(90000) + 10000,Chrome 114.0.0.0,,,2023-06-21 09:06:19,2023-06-21 09:06:19,0.000s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/a_Loan Matrix""))",Chrome 114.0.0.0,,,2023-06-21 09:06:19,2023-06-21 09:06:20,0.478s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/span_Loan Amount Matrix""))",Chrome 114.0.0.0,,,2023-06-21 09:06:20,2023-06-21 09:06:21,1.604s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Add New Loan Matrix""))",Chrome 114.0.0.0,,,2023-06-21 09:06:21,2023-06-21 09:06:22,1.048s,PASSED
"setText(findTestObject(""Page_LOS Web HomePage/input__txtMinAmount""), MinimumLA.toString())",Chrome 114.0.0.0,,,2023-06-21 09:06:22,2023-06-21 09:06:24,1.475s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input_Minimum Amount_txtMaxAmount""), MaximumLA.toString())",Chrome 114.0.0.0,,,2023-06-21 09:06:24,2023-06-21 09:06:25,0.869s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_LOS Web HomePage/select_Please Select Role Account Officer S_1fb818""), ""1016"", true)",Chrome 114.0.0.0,,,2023-06-21 09:06:25,2023-06-21 09:06:27,2.534s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_LOS Web HomePage/select_Please Select Action Recommendation _3b373a""), ""1"", true)",Chrome 114.0.0.0,,,2023-06-21 09:06:27,2023-06-21 09:06:29,1.523s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Save""))",Chrome 114.0.0.0,,,2023-06-21 09:06:29,2023-06-21 09:06:29,0.585s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-21 09:06:29,2023-06-21 09:06:29,0.049s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-21 09:06:29,2023-06-21 09:06:30,0.092s,PASSED
delay(3),Chrome 114.0.0.0,,,2023-06-21 09:06:30,2023-06-21 09:06:33,3.009s,PASSED
,,,,,,,
Test Cases/LOS RBI/Loan Matrix/Loan Amount/EDIT,Chrome 114.0.0.0,,,2023-06-21 09:06:33,2023-06-21 09:06:41,8.530s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input_search""), ""super"")",Chrome 114.0.0.0,,,2023-06-21 09:06:33,2023-06-21 09:06:35,1.366s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Description_btnUpdateLoan""))",Chrome 114.0.0.0,,,2023-06-21 09:06:35,2023-06-21 09:06:35,0.926s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_LOS Web HomePage/select_Recommendation Approval""), ""2"", true)",Chrome 114.0.0.0,,,2023-06-21 09:06:35,2023-06-21 09:06:37,2.012s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Update""))",Chrome 114.0.0.0,,,2023-06-21 09:06:37,2023-06-21 09:06:38,0.449s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-21 09:06:38,2023-06-21 09:06:38,0.027s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-21 09:06:38,2023-06-21 09:06:38,0.172s,PASSED
delay(3),Chrome 114.0.0.0,,,2023-06-21 09:06:38,2023-06-21 09:06:41,3.016s,PASSED
,,,,,,,
Test Cases/LOS RBI/Loan Matrix/Loan Amount/DELETE,Chrome 114.0.0.0,,,2023-06-21 09:06:45,2023-06-21 09:06:58,12.258s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input_search""), ""Super"")",Chrome 114.0.0.0,,,2023-06-21 09:06:45,2023-06-21 09:06:46,0.849s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Description_btnDeleteMatrix""))",Chrome 114.0.0.0,,,2023-06-21 09:06:46,2023-06-21 09:06:48,2.021s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-21 09:06:48,2023-06-21 09:06:48,0.019s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-21 09:06:48,2023-06-21 09:06:48,0.080s,PASSED
delay(3),Chrome 114.0.0.0,,,2023-06-21 09:06:48,2023-06-21 09:06:51,3.010s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input_search""), ""super"")",Chrome 114.0.0.0,,,2023-06-21 09:06:51,2023-06-21 09:06:53,1.259s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-06-21 09:06:53,2023-06-21 09:06:58,5.007s,PASSED
,,,,,,,
Test Cases/LOS RBI/Reports/Audit Trail Reports/ATR Generate in PDF,Chrome 114.0.0.0,,,2023-06-21 09:06:58,2023-06-21 09:07:24,26.421s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/span_Reports""))",Chrome 114.0.0.0,,,2023-06-21 09:06:58,2023-06-21 09:06:59,0.952s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/span_Audit Trail Report""))",Chrome 114.0.0.0,,,2023-06-21 09:06:59,2023-06-21 09:07:00,1.019s,PASSED
today = new java.util.Date(),Chrome 114.0.0.0,,,2023-06-21 09:07:00,2023-06-21 09:07:00,0.012s,PASSED
dateFormat = new java.text.SimpleDateFormat(yyyy-MM-dd),Chrome 114.0.0.0,,,2023-06-21 09:07:00,2023-06-21 09:07:00,0.027s,PASSED
currentDate = dateFormat.format(today),Chrome 114.0.0.0,,,2023-06-21 09:07:00,2023-06-21 09:07:00,0.000s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input__startDate1""), currentDate)",Chrome 114.0.0.0,,,2023-06-21 09:07:00,2023-06-21 09:07:02,1.346s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input__endDate1""), currentDate)",Chrome 114.0.0.0,,,2023-06-21 09:07:02,2023-06-21 09:07:03,1.004s,PASSED
"click(findTestObject(""SpyWeb_Elements/Page_LOS Web HomePage/Audit_Trail/div_Audit Trail Report""))",Chrome 114.0.0.0,,,2023-06-21 09:07:03,2023-06-21 09:07:03,0.567s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Generate in PDF""))",Chrome 114.0.0.0,,,2023-06-21 09:07:03,2023-06-21 09:07:04,0.495s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-21 09:07:04,2023-06-21 09:07:04,0.020s,PASSED
delay(20),Chrome 114.0.0.0,,,2023-06-21 09:07:04,2023-06-21 09:07:24,20.011s,PASSED
"click(findTestObject(""SpyWeb_Elements/Page_LOS Web HomePage/Audit_Trail/Buttons/button_""))",Chrome 114.0.0.0,,,2023-06-21 09:07:24,2023-06-21 09:07:24,0.220s,PASSED
switchToWindowIndex(0),Chrome 114.0.0.0,,,2023-06-21 09:07:24,2023-06-21 09:07:24,0.037s,PASSED
closeWindowIndex(1),Chrome 114.0.0.0,,,2023-06-21 09:07:24,2023-06-21 09:07:24,0.057s,PASSED
switchToWindowIndex(0),Chrome 114.0.0.0,,,2023-06-21 09:07:24,2023-06-21 09:07:24,0.027s,PASSED
,,,,,,,
Test Cases/LOS RBI/Logout,Chrome 114.0.0.0,,,2023-06-21 09:07:24,2023-06-21 09:07:27,3.246s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/a_Logout""))",Chrome 114.0.0.0,,,2023-06-21 09:07:25,2023-06-21 09:07:25,0.502s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/a_Logout_1""))",Chrome 114.0.0.0,,,2023-06-21 09:07:25,2023-06-21 09:07:27,1.153s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,2023-06-21 09:07:27,2023-06-21 09:07:27,0.830s,PASSED
