Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
delay(10),Chrome 114.0.0.0,,,2023-06-21 10:33:06,2023-06-21 10:33:16,10.018s,PASSED
switchToWindowIndex(0),Chrome 114.0.0.0,,,2023-06-21 10:33:16,2023-06-21 10:33:16,0.081s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-06-21 10:33:16,2023-06-21 10:33:21,5.011s,PASSED
closeWindowIndex(1),Chrome 114.0.0.0,,,2023-06-21 10:33:21,2023-06-21 10:33:21,0.092s,PASSED
switchToWindowIndex(0),Chrome 114.0.0.0,,,2023-06-21 10:33:21,2023-06-21 10:33:21,0.031s,PASSED
,,,,,,,
Test Cases/LOS RBI/Loan Matrix/Loan Amount/ADD,Chrome 114.0.0.0,,,2023-06-21 10:33:21,2023-06-21 10:33:36,14.162s,PASSED
MinLa = new java.util.Random(),Chrome 114.0.0.0,,,2023-06-21 10:33:22,2023-06-21 10:33:22,0.001s,PASSED
MinimumLA = MinLa.nextInt(9000) + 1000,Chrome 114.0.0.0,,,2023-06-21 10:33:22,2023-06-21 10:33:22,0.016s,PASSED
MaxLa = new java.util.Random(),Chrome 114.0.0.0,,,2023-06-21 10:33:22,2023-06-21 10:33:22,0.000s,PASSED
MaximumLA = MaxLa.nextInt(90000) + 10000,Chrome 114.0.0.0,,,2023-06-21 10:33:22,2023-06-21 10:33:22,0.000s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/a_Loan Matrix""))",Chrome 114.0.0.0,,,2023-06-21 10:33:22,2023-06-21 10:33:23,0.492s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/span_Loan Amount Matrix""))",Chrome 114.0.0.0,,,2023-06-21 10:33:23,2023-06-21 10:33:24,1.489s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Add New Loan Matrix""))",Chrome 114.0.0.0,,,2023-06-21 10:33:24,2023-06-21 10:33:25,0.733s,PASSED
"setText(findTestObject(""Page_LOS Web HomePage/input__txtMinAmount""), MinimumLA.toString())",Chrome 114.0.0.0,,,2023-06-21 10:33:25,2023-06-21 10:33:26,1.551s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input_Minimum Amount_txtMaxAmount""), MaximumLA.toString())",Chrome 114.0.0.0,,,2023-06-21 10:33:26,2023-06-21 10:33:28,1.396s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_LOS Web HomePage/select_Please Select Role Account Officer S_1fb818""), ""1016"", true)",Chrome 114.0.0.0,,,2023-06-21 10:33:28,2023-06-21 10:33:30,2.432s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_LOS Web HomePage/select_Please Select Action Recommendation _3b373a""), ""1"", true)",Chrome 114.0.0.0,,,2023-06-21 10:33:30,2023-06-21 10:33:32,1.530s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Save""))",Chrome 114.0.0.0,,,2023-06-21 10:33:32,2023-06-21 10:33:32,0.628s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-21 10:33:32,2023-06-21 10:33:32,0.061s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-21 10:33:32,2023-06-21 10:33:33,0.116s,PASSED
delay(3),Chrome 114.0.0.0,,,2023-06-21 10:33:33,2023-06-21 10:33:36,3.012s,PASSED
,,,,,,,
Test Cases/LOS RBI/Loan Matrix/Loan Amount/EDIT,Chrome 114.0.0.0,,,2023-06-21 10:33:36,2023-06-21 10:33:45,9.012s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input_search""), ""super"")",Chrome 114.0.0.0,,,2023-06-21 10:33:36,2023-06-21 10:33:38,1.281s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Description_btnUpdateLoan""))",Chrome 114.0.0.0,,,2023-06-21 10:33:38,2023-06-21 10:33:39,1.013s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_LOS Web HomePage/select_Recommendation Approval""), ""2"", true)",Chrome 114.0.0.0,,,2023-06-21 10:33:39,2023-06-21 10:33:41,2.003s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Update""))",Chrome 114.0.0.0,,,2023-06-21 10:33:41,2023-06-21 10:33:42,0.844s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-21 10:33:42,2023-06-21 10:33:42,0.020s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-21 10:33:42,2023-06-21 10:33:42,0.064s,PASSED
delay(3),Chrome 114.0.0.0,,,2023-06-21 10:33:42,2023-06-21 10:33:45,3.017s,PASSED
,,,,,,,
Test Cases/LOS RBI/Loan Matrix/Loan Amount/DELETE,Chrome 114.0.0.0,,,2023-06-21 10:33:45,2023-06-21 10:33:58,13.437s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input_search""), ""Super"")",Chrome 114.0.0.0,,,2023-06-21 10:33:45,2023-06-21 10:33:46,1.230s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Description_btnDeleteMatrix""))",Chrome 114.0.0.0,,,2023-06-21 10:33:46,2023-06-21 10:33:49,2.088s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-21 10:33:49,2023-06-21 10:33:49,0.028s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-21 10:33:49,2023-06-21 10:33:49,0.215s,PASSED
delay(3),Chrome 114.0.0.0,,,2023-06-21 10:33:49,2023-06-21 10:33:52,3.016s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input_search""), ""super"")",Chrome 114.0.0.0,,,2023-06-21 10:33:52,2023-06-21 10:33:53,1.215s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-06-21 10:33:53,2023-06-21 10:33:58,5.007s,PASSED
,,,,,,,
Test Cases/LOS RBI/Loan Matrix/Loan Amount/ALREADY EXISTS,Chrome 114.0.0.0,,,2023-06-21 10:33:58,2023-06-21 10:34:13,14.555s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/a_Loan Matrix""))",Chrome 114.0.0.0,,,2023-06-21 10:33:58,2023-06-21 10:33:59,0.413s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/span_Loan Amount Matrix""))",Chrome 114.0.0.0,,,2023-06-21 10:33:59,2023-06-21 10:34:00,1.483s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Add New Loan Matrix""))",Chrome 114.0.0.0,,,2023-06-21 10:34:00,2023-06-21 10:34:01,0.701s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input__txtMinAmount""), ""5000"")",Chrome 114.0.0.0,,,2023-06-21 10:34:01,2023-06-21 10:34:02,1.068s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input_Minimum Amount_txtMaxAmount""), ""100000"")",Chrome 114.0.0.0,,,2023-06-21 10:34:02,2023-06-21 10:34:03,0.926s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_LOS Web HomePage/select_Please Select Role Account Officer S_1fb818""), ""11052"", true)",Chrome 114.0.0.0,,,2023-06-21 10:34:03,2023-06-21 10:34:05,2.401s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_LOS Web HomePage/select_Please Select Action Recommendation _3b373a""), ""1"", true)",Chrome 114.0.0.0,,,2023-06-21 10:34:05,2023-06-21 10:34:07,1.558s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Save""))",Chrome 114.0.0.0,,,2023-06-21 10:34:07,2023-06-21 10:34:07,0.630s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-21 10:34:07,2023-06-21 10:34:07,0.013s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-21 10:34:07,2023-06-21 10:34:08,0.119s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-06-21 10:34:08,2023-06-21 10:34:13,5.002s,PASSED
,,,,,,,
Test Cases/LOS RBI/Reports/Audit Trail Reports/ATR Generate in PDF,Chrome 114.0.0.0,,,2023-06-21 10:34:56,2023-06-21 10:35:03,7.231s,FAILED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/span_Reports""))",Chrome 114.0.0.0,,,2023-06-21 10:34:56,2023-06-21 10:34:57,0.851s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/span_Audit Trail Report""))",Chrome 114.0.0.0,,,2023-06-21 10:34:57,2023-06-21 10:34:58,0.963s,PASSED
today = new java.util.Date(),Chrome 114.0.0.0,,,2023-06-21 10:34:58,2023-06-21 10:34:58,0.000s,PASSED
dateFormat = new java.text.SimpleDateFormat(yyyy-MM-dd),Chrome 114.0.0.0,,,2023-06-21 10:34:58,2023-06-21 10:34:58,0.001s,PASSED
currentDate = dateFormat.format(today),Chrome 114.0.0.0,,,2023-06-21 10:34:58,2023-06-21 10:34:58,0.001s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input__startDate1""), currentDate)",Chrome 114.0.0.0,,,2023-06-21 10:34:58,2023-06-21 10:35:00,2.034s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input__endDate1""), currentDate)",Chrome 114.0.0.0,,,2023-06-21 10:35:00,2023-06-21 10:35:02,2.038s,PASSED
"click(findTestObject(""SpyWeb_Elements/Page_LOS Web HomePage/Audit_Trail/div_Audit Trail Report""))",Chrome 114.0.0.0,,,2023-06-21 10:35:02,2023-06-21 10:35:03,1.326s,FAILED
,,,,,,,
Test Cases/LOS RBI/Logout,Chrome 114.0.0.0,,,2023-06-21 10:35:03,2023-06-21 10:35:06,2.970s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/a_Logout""))",Chrome 114.0.0.0,,,2023-06-21 10:35:04,2023-06-21 10:35:04,0.468s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/a_Logout_1""))",Chrome 114.0.0.0,,,2023-06-21 10:35:04,2023-06-21 10:35:05,1.030s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,2023-06-21 10:35:05,2023-06-21 10:35:06,0.929s,PASSED
