Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"selectOptionByValue(findTestObject(""Object Repository/Page_LOS Web HomePage/select_Please Select Action Recommendation _3b373a""), ""1"", true)",Chrome 114.0.0.0,,,2023-06-09 17:03:19,2023-06-09 17:03:20,1.620s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Save""))",Chrome 114.0.0.0,,,2023-06-09 17:03:20,2023-06-09 17:03:21,0.375s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-09 17:03:21,2023-06-09 17:03:21,0.025s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-09 17:03:21,2023-06-09 17:03:21,0.137s,PASSED
,,,,,,,
Test Cases/LOS RBI/Extra/Search,Chrome 114.0.0.0,,,2023-06-09 17:03:21,2023-06-09 17:03:28,7.302s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input_search""), ""Super"")",Chrome 114.0.0.0,,,2023-06-09 17:03:21,2023-06-09 17:03:23,1.787s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_LOS Web HomePage/input_search""), Keys.chord(ENTER))",Chrome 114.0.0.0,,,2023-06-09 17:03:23,2023-06-09 17:03:23,0.494s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-06-09 17:03:23,2023-06-09 17:03:28,5.008s,PASSED
,,,,,,,
Test Cases/LOS RBI/Extra/LoanAmount,Chrome 114.0.0.0,,,2023-06-09 17:03:28,2023-06-09 17:03:35,7.109s,PASSED
MinLa = new java.util.Random(),Chrome 114.0.0.0,,,2023-06-09 17:03:28,2023-06-09 17:03:28,0.001s,PASSED
MinimumLA = MinLa.nextInt(9000) + 1000,Chrome 114.0.0.0,,,2023-06-09 17:03:28,2023-06-09 17:03:28,0.000s,PASSED
MaxLa = new java.util.Random(),Chrome 114.0.0.0,,,2023-06-09 17:03:28,2023-06-09 17:03:28,0.001s,PASSED
MaximumLA = MaxLa.nextInt(90000) + 10000,Chrome 114.0.0.0,,,2023-06-09 17:03:28,2023-06-09 17:03:28,0.000s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Add New Loan Matrix""))",Chrome 114.0.0.0,,,2023-06-09 17:03:28,2023-06-09 17:03:29,0.464s,PASSED
"setText(findTestObject(""Page_LOS Web HomePage/input__txtMinAmount""), MinimumLA.toString())",Chrome 114.0.0.0,,,2023-06-09 17:03:29,2023-06-09 17:03:30,1.371s,PASSED
