Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/LOS RBI/Loan Matrix/Loan Amount/EDIT,Chrome 114.0.0.0,,,2023-06-13 16:12:49,2023-06-13 16:13:00,10.743s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input_search""), ""super"")",Chrome 114.0.0.0,,,2023-06-13 16:12:49,2023-06-13 16:12:51,1.267s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Description_btnUpdateLoan""))",Chrome 114.0.0.0,,,2023-06-13 16:12:51,2023-06-13 16:12:51,0.644s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_LOS Web HomePage/select_Recommendation Approval""), ""2"", true)",Chrome 114.0.0.0,,,2023-06-13 16:12:51,2023-06-13 16:12:53,2.057s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Update""))",Chrome 114.0.0.0,,,2023-06-13 16:12:53,2023-06-13 16:12:54,0.954s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-13 16:12:54,2023-06-13 16:12:54,0.030s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-13 16:12:54,2023-06-13 16:12:54,0.081s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-06-13 16:12:54,2023-06-13 16:13:00,5.009s,PASSED
,,,,,,,
Test Cases/LOS RBI/Loan Matrix/Loan Amount/DELETE,Chrome 114.0.0.0,,,2023-06-13 16:13:04,2023-06-13 16:13:18,14.419s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input_search""), ""Super"")",Chrome 114.0.0.0,,,2023-06-13 16:13:04,2023-06-13 16:13:05,0.976s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Description_btnDeleteMatrix""))",Chrome 114.0.0.0,,,2023-06-13 16:13:05,2023-06-13 16:13:07,1.805s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-13 16:13:07,2023-06-13 16:13:07,0.031s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-13 16:13:07,2023-06-13 16:13:07,0.218s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-06-13 16:13:07,2023-06-13 16:13:12,5.016s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input_search""), ""super"")",Chrome 114.0.0.0,,,2023-06-13 16:13:12,2023-06-13 16:13:13,1.346s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-06-13 16:13:13,2023-06-13 16:13:18,5.009s,PASSED
,,,,,,,
Test Cases/LOS RBI/Logout,Chrome 114.0.0.0,,,2023-06-13 16:13:18,2023-06-13 16:13:21,2.782s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/a_Logout""))",Chrome 114.0.0.0,,,2023-06-13 16:13:19,2023-06-13 16:13:20,0.855s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/a_Logout_1""))",Chrome 114.0.0.0,,,2023-06-13 16:13:20,2023-06-13 16:13:21,1.181s,PASSED
