Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Description_btnUpdateLoan""))",Chrome 114.0.0.0,,,2023-06-13 15:31:48,2023-06-13 15:31:49,1.072s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_LOS Web HomePage/select_Recommendation Approval""), ""2"", true)",Chrome 114.0.0.0,,,2023-06-13 15:31:49,2023-06-13 15:31:51,1.936s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Update""))",Chrome 114.0.0.0,,,2023-06-13 15:31:51,2023-06-13 15:31:51,0.501s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-13 15:31:51,2023-06-13 15:31:51,0.032s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-13 15:31:51,2023-06-13 15:31:51,0.077s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-06-13 15:31:51,2023-06-13 15:31:56,5.009s,PASSED
,,,,,,,
Test Cases/LOS RBI/Loan Matrix/Loan Amount/DELETE,Chrome 114.0.0.0,,,2023-06-13 15:31:56,2023-06-13 15:32:14,17.181s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/a_Loan Matrix""))",Chrome 114.0.0.0,,,2023-06-13 15:31:57,2023-06-13 15:31:58,0.489s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/span_Loan Amount Matrix""))",Chrome 114.0.0.0,,,2023-06-13 15:31:58,2023-06-13 15:31:59,1.243s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input_search""), ""Super"")",Chrome 114.0.0.0,,,2023-06-13 15:31:59,2023-06-13 15:32:00,1.334s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Description_btnDeleteMatrix""))",Chrome 114.0.0.0,,,2023-06-13 15:32:00,2023-06-13 15:32:02,2.064s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-13 15:32:02,2023-06-13 15:32:02,0.029s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-13 15:32:02,2023-06-13 15:32:02,0.066s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-06-13 15:32:02,2023-06-13 15:32:07,5.013s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input_search""), ""super"")",Chrome 114.0.0.0,,,2023-06-13 15:32:07,2023-06-13 15:32:09,1.252s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-06-13 15:32:09,2023-06-13 15:32:14,5.018s,PASSED
,,,,,,,
Test Cases/LOS RBI/Logout,Chrome 114.0.0.0,,,2023-06-13 15:32:14,2023-06-13 15:32:16,2.838s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/a_Logout""))",Chrome 114.0.0.0,,,2023-06-13 15:32:14,2023-06-13 15:32:15,0.847s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/a_Logout_1""))",Chrome 114.0.0.0,,,2023-06-13 15:32:15,2023-06-13 15:32:16,1.254s,PASSED
