Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
LOS-WEB Full Cycle,Chrome 114.0.0.0,,,2023-06-21 15:38:02,2023-06-21 15:39:53,1m - 51.244s,PASSED
,,,,,,,
Test Cases/LOS RBI/Login,Chrome 114.0.0.0,,,2023-06-21 15:38:02,2023-06-21 15:38:16,13.540s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-06-21 15:38:03,2023-06-21 15:38:05,2.645s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-06-21 15:38:05,2023-06-21 15:38:05,0.171s,PASSED
navigateToUrl(URL_RBI),Chrome 114.0.0.0,,,2023-06-21 15:38:05,2023-06-21 15:38:07,1.179s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web - Login/label_Username""))",Chrome 114.0.0.0,,,2023-06-21 15:38:07,2023-06-21 15:38:07,0.579s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web - Login/input_LOAN ORIGINATION SYSTEM (LOS) Web_userName""), USERNAME_RBI)",Chrome 114.0.0.0,,,2023-06-21 15:38:07,2023-06-21 15:38:08,0.888s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_LOS Web - Login/input_Username_userPass""), PASSWORD_RBI)",Chrome 114.0.0.0,,,2023-06-21 15:38:08,2023-06-21 15:38:09,0.604s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web - Login/button_Login""))",Chrome 114.0.0.0,,,2023-06-21 15:38:09,2023-06-21 15:38:11,2.097s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-06-21 15:38:11,2023-06-21 15:38:16,5.052s,PASSED
,,,,,,,
Test Cases/LOS RBI/Dashboard/CID and view ePN,Chrome 114.0.0.0,,,2023-06-21 15:38:16,2023-06-21 15:38:42,25.938s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input_Thursday, June 8, 2023_txtSearchCID""), ""1030091995"")",Chrome 114.0.0.0,,,2023-06-21 15:38:17,2023-06-21 15:38:18,1.962s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Search""))",Chrome 114.0.0.0,,,2023-06-21 15:38:18,2023-06-21 15:38:20,1.052s,PASSED
delay(3),Chrome 114.0.0.0,,,2023-06-21 15:38:20,2023-06-21 15:38:23,3.017s,PASSED
"scrollToPosition(0, 150)",Chrome 114.0.0.0,,,2023-06-21 15:38:23,2023-06-21 15:38:23,0.040s,PASSED
delay(3),Chrome 114.0.0.0,,,2023-06-21 15:38:23,2023-06-21 15:38:26,3.018s,PASSED
"click(findTestObject(""Object Repository/SpyWeb_Elements/Page_LOS Web HomePage/Dashboard/Page_LOS Web HomePage/a_64e443173f8090c620230605085556467""))",Chrome 114.0.0.0,,,2023-06-21 15:38:26,2023-06-21 15:38:27,0.953s,PASSED
delay(10),Chrome 114.0.0.0,,,2023-06-21 15:38:27,2023-06-21 15:38:37,10.013s,PASSED
switchToWindowIndex(0),Chrome 114.0.0.0,,,2023-06-21 15:38:37,2023-06-21 15:38:37,0.064s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-06-21 15:38:37,2023-06-21 15:38:42,5.005s,PASSED
closeWindowIndex(1),Chrome 114.0.0.0,,,2023-06-21 15:38:42,2023-06-21 15:38:42,0.091s,PASSED
switchToWindowIndex(0),Chrome 114.0.0.0,,,2023-06-21 15:38:42,2023-06-21 15:38:42,0.034s,PASSED
,,,,,,,
Test Cases/LOS RBI/Loan Matrix/Loan Amount/ADD,Chrome 114.0.0.0,,,2023-06-21 15:38:42,2023-06-21 15:38:55,13.493s,PASSED
MinLa = new java.util.Random(),Chrome 114.0.0.0,,,2023-06-21 15:38:42,2023-06-21 15:38:42,0.003s,PASSED
MinimumLA = MinLa.nextInt(9000) + 1000,Chrome 114.0.0.0,,,2023-06-21 15:38:42,2023-06-21 15:38:43,0.016s,PASSED
MaxLa = new java.util.Random(),Chrome 114.0.0.0,,,2023-06-21 15:38:43,2023-06-21 15:38:43,0.000s,PASSED
MaximumLA = MaxLa.nextInt(90000) + 10000,Chrome 114.0.0.0,,,2023-06-21 15:38:43,2023-06-21 15:38:43,0.000s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/a_Loan Matrix""))",Chrome 114.0.0.0,,,2023-06-21 15:38:43,2023-06-21 15:38:43,0.730s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/span_Loan Amount Matrix""))",Chrome 114.0.0.0,,,2023-06-21 15:38:43,2023-06-21 15:38:45,1.546s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Add New Loan Matrix""))",Chrome 114.0.0.0,,,2023-06-21 15:38:45,2023-06-21 15:38:45,0.684s,PASSED
"setText(findTestObject(""Page_LOS Web HomePage/input__txtMinAmount""), MinimumLA.toString())",Chrome 114.0.0.0,,,2023-06-21 15:38:45,2023-06-21 15:38:47,1.120s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input_Minimum Amount_txtMaxAmount""), MaximumLA.toString())",Chrome 114.0.0.0,,,2023-06-21 15:38:47,2023-06-21 15:38:47,0.842s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_LOS Web HomePage/select_Please Select Role Account Officer S_1fb818""), ""1016"", true)",Chrome 114.0.0.0,,,2023-06-21 15:38:47,2023-06-21 15:38:50,2.158s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_LOS Web HomePage/select_Please Select Action Recommendation _3b373a""), ""1"", true)",Chrome 114.0.0.0,,,2023-06-21 15:38:50,2023-06-21 15:38:51,1.593s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Save""))",Chrome 114.0.0.0,,,2023-06-21 15:38:51,2023-06-21 15:38:52,0.929s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-21 15:38:52,2023-06-21 15:38:52,0.052s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-21 15:38:52,2023-06-21 15:38:52,0.104s,PASSED
delay(3),Chrome 114.0.0.0,,,2023-06-21 15:38:52,2023-06-21 15:38:55,3.010s,PASSED
,,,,,,,
Test Cases/LOS RBI/Loan Matrix/Loan Amount/EDIT,Chrome 114.0.0.0,,,2023-06-21 15:39:02,2023-06-21 15:39:10,8.120s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input_search""), ""super"")",Chrome 114.0.0.0,,,2023-06-21 15:39:02,2023-06-21 15:39:03,0.947s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Description_btnUpdateLoan""))",Chrome 114.0.0.0,,,2023-06-21 15:39:03,2023-06-21 15:39:04,1.009s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_LOS Web HomePage/select_Recommendation Approval""), ""2"", true)",Chrome 114.0.0.0,,,2023-06-21 15:39:04,2023-06-21 15:39:06,2.072s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Update""))",Chrome 114.0.0.0,,,2023-06-21 15:39:06,2023-06-21 15:39:07,0.960s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-21 15:39:07,2023-06-21 15:39:07,0.027s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-21 15:39:07,2023-06-21 15:39:07,0.078s,PASSED
delay(3),Chrome 114.0.0.0,,,2023-06-21 15:39:07,2023-06-21 15:39:10,3.007s,PASSED
,,,,,,,
Test Cases/LOS RBI/Loan Matrix/Loan Amount/DELETE,Chrome 114.0.0.0,,,2023-06-21 15:39:10,2023-06-21 15:39:23,13.316s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input_search""), ""Super"")",Chrome 114.0.0.0,,,2023-06-21 15:39:11,2023-06-21 15:39:12,1.219s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Description_btnDeleteMatrix""))",Chrome 114.0.0.0,,,2023-06-21 15:39:12,2023-06-21 15:39:14,1.938s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-21 15:39:14,2023-06-21 15:39:14,0.031s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-21 15:39:14,2023-06-21 15:39:14,0.130s,PASSED
delay(3),Chrome 114.0.0.0,,,2023-06-21 15:39:14,2023-06-21 15:39:17,3.014s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input_search""), ""super"")",Chrome 114.0.0.0,,,2023-06-21 15:39:17,2023-06-21 15:39:18,1.246s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-06-21 15:39:18,2023-06-21 15:39:23,5.010s,PASSED
,,,,,,,
Test Cases/LOS RBI/Reports/Audit Trail Reports/ATR Generate in PDF,Chrome 114.0.0.0,,,2023-06-21 15:39:23,2023-06-21 15:39:50,26.559s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/span_Reports""))",Chrome 114.0.0.0,,,2023-06-21 15:39:24,2023-06-21 15:39:25,0.820s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/span_Audit Trail Report""))",Chrome 114.0.0.0,,,2023-06-21 15:39:25,2023-06-21 15:39:26,0.952s,PASSED
today = new java.util.Date(),Chrome 114.0.0.0,,,2023-06-21 15:39:26,2023-06-21 15:39:26,0.010s,PASSED
dateFormat = new java.text.SimpleDateFormat(yyyy-MM-dd),Chrome 114.0.0.0,,,2023-06-21 15:39:26,2023-06-21 15:39:26,0.031s,PASSED
currentDate = dateFormat.format(today),Chrome 114.0.0.0,,,2023-06-21 15:39:26,2023-06-21 15:39:26,0.016s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input__startDate1""), currentDate)",Chrome 114.0.0.0,,,2023-06-21 15:39:26,2023-06-21 15:39:28,1.373s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input__endDate1""), currentDate)",Chrome 114.0.0.0,,,2023-06-21 15:39:28,2023-06-21 15:39:28,0.981s,PASSED
"click(findTestObject(""SpyWeb_Elements/Page_LOS Web HomePage/Audit_Trail/div_Audit Trail Report""))",Chrome 114.0.0.0,,,2023-06-21 15:39:28,2023-06-21 15:39:29,0.606s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Generate in PDF""))",Chrome 114.0.0.0,,,2023-06-21 15:39:29,2023-06-21 15:39:30,0.499s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-21 15:39:30,2023-06-21 15:39:30,0.024s,PASSED
delay(20),Chrome 114.0.0.0,,,2023-06-21 15:39:30,2023-06-21 15:39:50,20.017s,PASSED
"click(findTestObject(""SpyWeb_Elements/Page_LOS Web HomePage/Audit_Trail/Buttons/button_""))",Chrome 114.0.0.0,,,2023-06-21 15:39:50,2023-06-21 15:39:50,0.281s,PASSED
switchToWindowIndex(0),Chrome 114.0.0.0,,,2023-06-21 15:39:50,2023-06-21 15:39:50,0.045s,PASSED
closeWindowIndex(1),Chrome 114.0.0.0,,,2023-06-21 15:39:50,2023-06-21 15:39:50,0.070s,PASSED
switchToWindowIndex(0),Chrome 114.0.0.0,,,2023-06-21 15:39:50,2023-06-21 15:39:50,0.026s,PASSED
,,,,,,,
Test Cases/LOS RBI/Logout,Chrome 114.0.0.0,,,2023-06-21 15:39:50,2023-06-21 15:39:53,3.241s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/a_Logout""))",Chrome 114.0.0.0,,,2023-06-21 15:39:51,2023-06-21 15:39:51,0.501s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/a_Logout_1""))",Chrome 114.0.0.0,,,2023-06-21 15:39:51,2023-06-21 15:39:52,1.120s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,2023-06-21 15:39:52,2023-06-21 15:39:53,0.949s,PASSED
