Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Description_btnUpdateLoan""))",Chrome 114.0.0.0,,,2023-06-13 16:27:13,2023-06-13 16:27:14,0.598s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_LOS Web HomePage/select_Recommendation Approval""), ""2"", true)",Chrome 114.0.0.0,,,2023-06-13 16:27:14,2023-06-13 16:27:16,1.996s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Update""))",Chrome 114.0.0.0,,,2023-06-13 16:27:16,2023-06-13 16:27:17,0.968s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-13 16:27:17,2023-06-13 16:27:17,0.036s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-13 16:27:17,2023-06-13 16:27:17,0.060s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-06-13 16:27:17,2023-06-13 16:27:22,5.010s,PASSED
,,,,,,,
Test Cases/LOS RBI/Loan Matrix/Loan Amount/DELETE,Chrome 114.0.0.0,,,2023-06-13 16:27:22,2023-06-13 16:27:37,15.485s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input_search""), ""Super"")",Chrome 114.0.0.0,,,2023-06-13 16:27:23,2023-06-13 16:27:24,1.169s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Description_btnDeleteMatrix""))",Chrome 114.0.0.0,,,2023-06-13 16:27:24,2023-06-13 16:27:26,2.053s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-13 16:27:26,2023-06-13 16:27:26,0.030s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-13 16:27:26,2023-06-13 16:27:26,0.063s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-06-13 16:27:26,2023-06-13 16:27:31,5.006s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input_search""), ""super"")",Chrome 114.0.0.0,,,2023-06-13 16:27:31,2023-06-13 16:27:32,1.393s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-06-13 16:27:32,2023-06-13 16:27:37,5.018s,PASSED
,,,,,,,
Test Cases/LOS RBI/Logout,Chrome 114.0.0.0,,,2023-06-13 16:27:37,2023-06-13 16:27:40,2.737s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/a_Logout""))",Chrome 114.0.0.0,,,2023-06-13 16:27:38,2023-06-13 16:27:39,0.734s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/a_Logout_1""))",Chrome 114.0.0.0,,,2023-06-13 16:27:39,2023-06-13 16:27:40,1.267s,PASSED
