Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
MinimumLA = MinLa.nextInt(9000) + 1000,Chrome 114.0.0.0,,,2023-06-13 15:46:38,2023-06-13 15:46:38,0.003s,PASSED
MaxLa = new java.util.Random(),Chrome 114.0.0.0,,,2023-06-13 15:46:38,2023-06-13 15:46:38,0.001s,PASSED
MaximumLA = MaxLa.nextInt(90000) + 10000,Chrome 114.0.0.0,,,2023-06-13 15:46:38,2023-06-13 15:46:38,0.001s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/a_Loan Matrix""))",Chrome 114.0.0.0,,,2023-06-13 15:46:38,2023-06-13 15:46:39,0.861s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/span_Loan Amount Matrix""))",Chrome 114.0.0.0,,,2023-06-13 15:46:39,2023-06-13 15:46:40,1.764s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Add New Loan Matrix""))",Chrome 114.0.0.0,,,2023-06-13 15:46:40,2023-06-13 15:46:41,0.722s,PASSED
"setText(findTestObject(""Page_LOS Web HomePage/input__txtMinAmount""), MinimumLA.toString())",Chrome 114.0.0.0,,,2023-06-13 15:46:41,2023-06-13 15:46:42,1.086s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input_Minimum Amount_txtMaxAmount""), MaximumLA.toString())",Chrome 114.0.0.0,,,2023-06-13 15:46:42,2023-06-13 15:46:43,0.840s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_LOS Web HomePage/select_Please Select Role Account Officer S_1fb818""), ""1016"", true)",Chrome 114.0.0.0,,,2023-06-13 15:46:43,2023-06-13 15:46:46,2.575s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_LOS Web HomePage/select_Please Select Action Recommendation _3b373a""), ""1"", true)",Chrome 114.0.0.0,,,2023-06-13 15:46:46,2023-06-13 15:46:47,1.400s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Save""))",Chrome 114.0.0.0,,,2023-06-13 15:46:47,2023-06-13 15:46:48,0.614s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-13 15:46:48,2023-06-13 15:46:48,0.058s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-13 15:46:48,2023-06-13 15:46:48,0.108s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-06-13 15:46:48,2023-06-13 15:46:53,5.012s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input_search""), ""Super"")",Chrome 114.0.0.0,,,2023-06-13 15:46:53,2023-06-13 15:46:54,1.253s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-06-13 15:46:54,2023-06-13 15:46:59,5.013s,PASSED
,,,,,,,
Test Cases/LOS RBI/Loan Matrix/Loan Amount/EDIT,Chrome 114.0.0.0,,,2023-06-13 15:47:05,2023-06-13 15:47:27,21.839s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input_search""), ""super"")",Chrome 114.0.0.0,,,2023-06-13 15:47:05,2023-06-13 15:47:06,0.862s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Description_btnUpdateLoan""))",Chrome 114.0.0.0,,,2023-06-13 15:47:06,2023-06-13 15:47:20,14.329s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_LOS Web HomePage/select_Recommendation Approval""), ""2"", true)",Chrome 114.0.0.0,,,2023-06-13 15:47:20,2023-06-13 15:47:22,1.129s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Update""))",Chrome 114.0.0.0,,,2023-06-13 15:47:22,2023-06-13 15:47:22,0.382s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-13 15:47:22,2023-06-13 15:47:22,0.017s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-13 15:47:22,2023-06-13 15:47:22,0.088s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-06-13 15:47:22,2023-06-13 15:47:27,5.014s,PASSED
,,,,,,,
Test Cases/LOS RBI/Loan Matrix/Loan Amount/DELETE,Chrome 114.0.0.0,,,2023-06-13 15:47:27,2023-06-13 15:47:42,15.327s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input_search""), ""Super"")",Chrome 114.0.0.0,,,2023-06-13 15:47:28,2023-06-13 15:47:29,1.369s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Description_btnDeleteMatrix""))",Chrome 114.0.0.0,,,2023-06-13 15:47:29,2023-06-13 15:47:31,1.940s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-13 15:47:31,2023-06-13 15:47:31,0.024s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-13 15:47:31,2023-06-13 15:47:31,0.062s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-06-13 15:47:31,2023-06-13 15:47:36,5.005s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input_search""), ""super"")",Chrome 114.0.0.0,,,2023-06-13 15:47:36,2023-06-13 15:47:37,1.314s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-06-13 15:47:37,2023-06-13 15:47:42,5.005s,PASSED
,,,,,,,
Test Cases/LOS RBI/Logout,Chrome 114.0.0.0,,,2023-06-13 15:47:42,2023-06-13 15:47:45,2.121s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/a_Logout""))",Chrome 114.0.0.0,,,2023-06-13 15:47:43,2023-06-13 15:47:44,0.501s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/a_Logout_1""))",Chrome 114.0.0.0,,,2023-06-13 15:47:44,2023-06-13 15:47:45,0.976s,PASSED
