Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
acceptAlert(),Chrome 114.0.0.0,,,2023-06-21 16:58:57,2023-06-21 16:58:57,0.027s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-21 16:58:57,2023-06-21 16:58:57,0.050s,PASSED
delay(3),Chrome 114.0.0.0,,,2023-06-21 16:58:57,2023-06-21 16:59:00,3.014s,PASSED
,,,,,,,
Test Cases/LOS RBI/Loan Matrix/Loan Amount/DELETE,Chrome 114.0.0.0,,,2023-06-21 16:59:00,2023-06-21 16:59:13,13.252s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input_search""), ""Super"")",Chrome 114.0.0.0,,,2023-06-21 16:59:00,2023-06-21 16:59:02,1.140s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Description_btnDeleteMatrix""))",Chrome 114.0.0.0,,,2023-06-21 16:59:02,2023-06-21 16:59:04,2.059s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-21 16:59:04,2023-06-21 16:59:04,0.031s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-21 16:59:04,2023-06-21 16:59:04,0.049s,PASSED
delay(3),Chrome 114.0.0.0,,,2023-06-21 16:59:04,2023-06-21 16:59:07,3.012s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input_search""), ""super"")",Chrome 114.0.0.0,,,2023-06-21 16:59:07,2023-06-21 16:59:08,1.221s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-06-21 16:59:08,2023-06-21 16:59:13,5.015s,PASSED
,,,,,,,
Test Cases/LOS RBI/Reports/Audit Trail Reports/ATR Generate in PDF,Chrome 114.0.0.0,,,2023-06-21 16:59:13,2023-06-21 16:59:41,28.162s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/span_Reports""))",Chrome 114.0.0.0,,,2023-06-21 16:59:14,2023-06-21 16:59:15,0.920s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/span_Audit Trail Report""))",Chrome 114.0.0.0,,,2023-06-21 16:59:15,2023-06-21 16:59:16,0.943s,PASSED
today = new java.util.Date(),Chrome 114.0.0.0,,,2023-06-21 16:59:16,2023-06-21 16:59:16,0.026s,PASSED
dateFormat = new java.text.SimpleDateFormat(yyyy-MM-dd),Chrome 114.0.0.0,,,2023-06-21 16:59:16,2023-06-21 16:59:16,0.034s,PASSED
currentDate = dateFormat.format(today),Chrome 114.0.0.0,,,2023-06-21 16:59:16,2023-06-21 16:59:16,0.001s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input__startDate1""), currentDate)",Chrome 114.0.0.0,,,2023-06-21 16:59:16,2023-06-21 16:59:17,1.378s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input__endDate1""), currentDate)",Chrome 114.0.0.0,,,2023-06-21 16:59:17,2023-06-21 16:59:18,0.966s,PASSED
"click(findTestObject(""SpyWeb_Elements/Page_LOS Web HomePage/Audit_Trail/div_Audit Trail Report""))",Chrome 114.0.0.0,,,2023-06-21 16:59:18,2023-06-21 16:59:19,0.597s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Generate in PDF""))",Chrome 114.0.0.0,,,2023-06-21 16:59:19,2023-06-21 16:59:19,0.523s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-21 16:59:19,2023-06-21 16:59:19,0.023s,PASSED
delay(20),Chrome 114.0.0.0,,,2023-06-21 16:59:19,2023-06-21 16:59:39,20.018s,PASSED
"click(findTestObject(""SpyWeb_Elements/Page_LOS Web HomePage/Audit_Trail/Buttons/button_""))",Chrome 114.0.0.0,,,2023-06-21 16:59:39,2023-06-21 16:59:41,1.828s,PASSED
switchToWindowIndex(0),Chrome 114.0.0.0,,,2023-06-21 16:59:41,2023-06-21 16:59:41,0.038s,PASSED
closeWindowIndex(1),Chrome 114.0.0.0,,,2023-06-21 16:59:41,2023-06-21 16:59:41,0.089s,PASSED
switchToWindowIndex(0),Chrome 114.0.0.0,,,2023-06-21 16:59:41,2023-06-21 16:59:41,0.024s,PASSED
,,,,,,,
Test Cases/LOS RBI/Logout,Chrome 114.0.0.0,,,2023-06-21 16:59:41,2023-06-21 16:59:45,3.601s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/a_Logout""))",Chrome 114.0.0.0,,,2023-06-21 16:59:42,2023-06-21 16:59:43,0.823s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/a_Logout_1""))",Chrome 114.0.0.0,,,2023-06-21 16:59:43,2023-06-21 16:59:44,1.278s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,2023-06-21 16:59:44,2023-06-21 16:59:45,0.833s,PASSED
